id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,1,PS,Ponta Delgada,1976-06-03,1980-01-02,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,2,PS,Açores,1980-11-13,1983-05-30,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,3,PS,Lisboa,1983-05-31,1985-11-03,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,4,PS,Lisboa,1985-11-04,1987-08-12,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,5,PS,Lisboa,1987-08-13,1991-11-03,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,6,PS,Lisboa,1991-11-04,1995-10-26,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,7,PS,Lisboa,1995-10-27,1999-10-24,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,9,PS,Lisboa,2002-04-05,2005-03-09,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,10,PS,Lisboa,2005-03-10,2009-10-14,173
173,Jaime Gama,Jaime José Matos da Gama,1947-06-08,http://app.parlamento.pt/webutils/getimage.aspx?id=173&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=173,11,PS,Lisboa,2009-10-15,2011-06-19,173
174,João Proença,João António Gomes Proença,1947-07-29,http://app.parlamento.pt/webutils/getimage.aspx?id=174&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=174,5,PS,Lisboa,1987-08-13,1991-11-03,174
174,João Proença,João António Gomes Proença,1947-07-29,http://app.parlamento.pt/webutils/getimage.aspx?id=174&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=174,6,PS,Lisboa,1991-11-04,1995-10-26,174
175,Ferraz de Abreu,Joao Eduardo Coelho Ferraz de Abreu,1917-05-28,http://app.parlamento.pt/webutils/getimage.aspx?id=175&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=175,3,PS,Aveiro,1983-05-31,1985-11-03,175
175,Ferraz de Abreu,Joao Eduardo Coelho Ferraz de Abreu,1917-05-28,http://app.parlamento.pt/webutils/getimage.aspx?id=175&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=175,4,PS,Aveiro,1985-11-04,1987-08-12,175
175,Ferraz de Abreu,Joao Eduardo Coelho Ferraz de Abreu,1917-05-28,http://app.parlamento.pt/webutils/getimage.aspx?id=175&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=175,5,PS,Aveiro,1987-08-13,1991-11-03,175
175,Ferraz de Abreu,Joao Eduardo Coelho Ferraz de Abreu,1917-05-28,http://app.parlamento.pt/webutils/getimage.aspx?id=175&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=175,6,PS,Aveiro,1991-11-04,1995-10-26,175
176,Menezes Ferreira,João Maria de Lemos de Menezes Ferreira,1950-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=176&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=176,6,PS,Porto,1991-11-04,1995-10-26,176
177,João Rui de Almeida,João Rui Gaspar de Almeida,1945-07-12,http://app.parlamento.pt/webutils/getimage.aspx?id=177&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=177,5,PS,Coimbra,1987-08-13,1991-11-03,177
177,João Rui de Almeida,João Rui Gaspar de Almeida,1945-07-12,http://app.parlamento.pt/webutils/getimage.aspx?id=177&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=177,6,PS,Coimbra,1991-11-04,1995-10-26,177
177,João Rui de Almeida,João Rui Gaspar de Almeida,1945-07-12,http://app.parlamento.pt/webutils/getimage.aspx?id=177&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=177,7,PS,Coimbra,1995-10-27,1999-10-24,177
177,João Rui de Almeida,João Rui Gaspar de Almeida,1945-07-12,http://app.parlamento.pt/webutils/getimage.aspx?id=177&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=177,8,PS,Coimbra,1999-10-25,2002-04-04,177
177,João Rui de Almeida,João Rui Gaspar de Almeida,1945-07-12,http://app.parlamento.pt/webutils/getimage.aspx?id=177&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=177,9,PS,Coimbra,2002-04-05,2005-03-09,177
178,Fialho Anastácio,Joaquim Américo Fialho Anastácio,1942-12-26,http://app.parlamento.pt/webutils/getimage.aspx?id=178&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=178,6,PS,Faro,1991-11-04,1995-10-26,178
178,Fialho Anastácio,Joaquim Américo Fialho Anastácio,1942-12-26,http://app.parlamento.pt/webutils/getimage.aspx?id=178&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=178,7,PS,Faro,1995-10-27,1999-10-24,178
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,3,PS,Santarém,1983-05-31,1985-11-03,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,4,PS,Santarém,1985-11-04,1987-08-12,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,5,PS,Santarém,1987-08-13,1991-11-03,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,6,PS,Santarém,1991-11-04,1995-10-26,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,7,PS,Santarém,1995-10-27,1999-10-24,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,8,PS,Santarém,1999-10-25,2002-04-04,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,9,PS,Santarém,2002-04-05,2005-03-09,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,10,PS,Santarém,2005-03-10,2009-10-14,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,12,PS,Lisboa,2011-06-20,2015-10-22,179
179,Jorge Lacão,Jorge Lacão Costa,1954-09-04,http://app.parlamento.pt/webutils/getimage.aspx?id=179&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,13,PS,Lisboa,2015-10-23,"",179
180,Jorge Coelho,Jorge Paulo Sacadura Almeida Coelho,1954-07-17,http://app.parlamento.pt/webutils/getimage.aspx?id=180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=180,5,PS,Lisboa,1987-08-13,1991-11-03,180
180,Jorge Coelho,Jorge Paulo Sacadura Almeida Coelho,1954-07-17,http://app.parlamento.pt/webutils/getimage.aspx?id=180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=180,6,PS,Setúbal,1991-11-04,1995-10-26,180
180,Jorge Coelho,Jorge Paulo Sacadura Almeida Coelho,1954-07-17,http://app.parlamento.pt/webutils/getimage.aspx?id=180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=180,7,PS,Lisboa,1995-10-27,1999-10-24,180
180,Jorge Coelho,Jorge Paulo Sacadura Almeida Coelho,1954-07-17,http://app.parlamento.pt/webutils/getimage.aspx?id=180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=180,8,PS,Setúbal,1999-10-25,2002-04-04,180
180,Jorge Coelho,Jorge Paulo Sacadura Almeida Coelho,1954-07-17,http://app.parlamento.pt/webutils/getimage.aspx?id=180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=180,9,PS,Lisboa,2002-04-05,2005-03-09,180
180,Jorge Coelho,Jorge Paulo Sacadura Almeida Coelho,1954-07-17,http://app.parlamento.pt/webutils/getimage.aspx?id=180&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=180,10,PS,Lisboa,2005-03-10,2009-10-14,180
181,José Lamego,José Alberto Rebelo dos Reis Lamego,1953-01-05,http://app.parlamento.pt/webutils/getimage.aspx?id=181&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=181,6,PS,Porto,1991-11-04,1995-10-26,181
181,José Lamego,José Alberto Rebelo dos Reis Lamego,1953-01-05,http://app.parlamento.pt/webutils/getimage.aspx?id=181&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=181,8,PS,Porto,1999-10-25,2002-04-04,181
181,José Lamego,José Alberto Rebelo dos Reis Lamego,1953-01-05,http://app.parlamento.pt/webutils/getimage.aspx?id=181&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=181,10,PS,Lisboa,2005-03-10,2009-10-14,181
182,Martins Goulart,Jose Antonio Martins Goulart,1948-06-07,http://app.parlamento.pt/webutils/getimage.aspx?id=182&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=182,6,PS,Açores,1991-11-04,1995-10-26,182
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,4,PS,Faro,1985-11-04,1987-08-12,183
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,5,PS,Faro,1987-08-13,1991-11-03,183
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,6,PS,Faro,1991-11-04,1995-10-26,183
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,8,PS,Faro,1999-10-25,2002-04-04,183
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,9,PS,Faro,2002-04-05,2005-03-09,183
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,10,PS,Faro,2005-03-10,2009-10-14,183
183,José Apolinário,José Apolinário Nunes Portada,1962-07-22,http://app.parlamento.pt/webutils/getimage.aspx?id=183&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=183,13,PS,Faro,2015-10-23,"",183
184,José Mota,José Barbosa Mota,1952-03-27,http://app.parlamento.pt/webutils/getimage.aspx?id=184&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=184,3,PS,Aveiro,1983-05-31,1985-11-03,184
184,José Mota,José Barbosa Mota,1952-03-27,http://app.parlamento.pt/webutils/getimage.aspx?id=184&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=184,4,PS,Aveiro,1985-11-04,1987-08-12,184
184,José Mota,José Barbosa Mota,1952-03-27,http://app.parlamento.pt/webutils/getimage.aspx?id=184&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=184,5,PS,Aveiro,1987-08-13,1991-11-03,184
184,José Mota,José Barbosa Mota,1952-03-27,http://app.parlamento.pt/webutils/getimage.aspx?id=184&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=184,6,PS,Aveiro,1991-11-04,1995-10-26,184
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,5,PS,Lisboa,1987-08-13,1991-11-03,185
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,6,PS,Lisboa,1991-11-04,1995-10-26,185
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,7,PS,Setúbal,1995-10-27,1999-10-24,185
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,8,PS,Lisboa,1999-10-25,2002-04-04,185
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,9,PS,Lisboa,2002-04-05,2005-03-09,185
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,10,PS,Lisboa,2005-03-10,2009-10-14,185
185,José Vera Jardim,José Eduardo Vera Cruz Jardim,1939-01-02,http://app.parlamento.pt/webutils/getimage.aspx?id=185&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=185,11,PS,Lisboa,2009-10-15,2011-06-19,185
186,José Reis,José Ernesto Figueira dos Reis,1947-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=186&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=186,5,PS,Setúbal,1987-08-13,1991-11-03,186
186,José Reis,José Ernesto Figueira dos Reis,1947-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=186&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=186,6,PS,Setúbal,1991-11-04,1995-10-26,186
186,José Reis,José Ernesto Figueira dos Reis,1947-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=186&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=186,7,PS,Setúbal,1995-10-27,1999-10-24,186
186,José Reis,José Ernesto Figueira dos Reis,1947-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=186&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=186,8,PS,Setúbal,1999-10-25,2002-04-04,186
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,3,PS,Porto,1983-05-31,1985-11-03,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,4,PS,Porto,1985-11-04,1987-08-12,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,5,PS,Porto,1987-08-13,1991-11-03,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,6,PS,Porto,1991-11-04,1995-10-26,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,7,PS,Porto,1995-10-27,1999-10-24,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,8,PS,Porto,1999-10-25,2002-04-04,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,9,PS,Porto,2002-04-05,2005-03-09,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,10,PS,Porto,2005-03-10,2009-10-14,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,11,PS,Porto,2009-10-15,2011-06-19,187
187,José Lello,José Manuel Lello Ribeiro de Almeida,1944-05-18,http://app.parlamento.pt/webutils/getimage.aspx?id=187&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,12,PS,Porto,2011-06-20,2015-10-22,187
188,Gameiro dos Santos,Jose Manuel Oliveira Gameiro dos Santos,1950-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=188&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=188,5,PS,Santarém,1987-08-13,1991-11-03,188
188,Gameiro dos Santos,Jose Manuel Oliveira Gameiro dos Santos,1950-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=188&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=188,6,PS,Santarém,1991-11-04,1995-10-26,188
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,3,PCP,Lisboa,1983-05-31,1985-11-03,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,4,PCP,Lisboa,1985-11-04,1987-08-12,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,5,PCP,Lisboa,1987-08-13,1991-11-03,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,6,PS,Lisboa,1991-11-04,1995-10-26,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,7,PS,Lisboa,1995-10-27,1999-10-24,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,8,PS,Lisboa,1999-10-25,2002-04-04,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,9,PS,Porto,2002-04-05,2005-03-09,189
189,José Magalhães,José Manuel Santos de Magalhães,1952-03-16,http://app.parlamento.pt/webutils/getimage.aspx?id=189&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,10,PS,Porto,2005-03-10,2009-10-14,189
